ledger_version,viewer_key,wave,operational_domain,catalog_generation,grade_code,title_core,documentary_disposition,retention_class,tracking_issue,source_ready,relation_type,canonical_processing_viewer_key,is_canonical_processing_object,declared_positions,canonical_source_pages,persistent_unresolved_source_gaps,ftrl_status,ftrl_run_id,ftrl_commit,corpus_ready,ocr_available,text_verified,semantic_ready,archival_status,preservation_run_id,archive_destination_logical,interpretive_limit
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P5GE367,W6,geografia_atlas,1966,5,MI CUADERNO DE TRABAJO DE GEOGRAFÍA,required_ftrl_processing,,,full,direct_canonical,H1966P5GE367,1,131,130,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P5GE368,W6,geografia_atlas,1966,5,MI LIBRO DE GEOGRAFÍA,required_ftrl_processing,,,full,direct_canonical,H1966P5GE368,1,195,194,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P5HI369,W10,integrados_multiarea,1966,5,MI CUADERNO DE TRABAJO DE HISTORIA Y CIVISMO,required_ftrl_processing,,,full,direct_canonical,H1966P5HI369,1,131,130,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P5HI370,W10,integrados_multiarea,1966,5,MI LIBRO DE HISTORIA Y CIVISMO,required_ftrl_processing,,,full,direct_canonical,H1966P5HI370,1,227,226,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P5MA371,W10,integrados_multiarea,1966,5,MI CUADERNO DE TRABAJO. ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA,required_ftrl_processing,,,full,direct_canonical,H1966P5MA371,1,259,258,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P5MA372,W10,integrados_multiarea,1966,5,MI LIBRO DE ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA,required_ftrl_processing,,,full,direct_canonical,H1966P5MA372,1,227,226,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P5MA373,W10,integrados_multiarea,1966,5,"MI LIBRO, SEGUNDA PARTE. ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA",required_ftrl_processing,,,full,direct_canonical,H1966P5MA373,1,211,210,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P6CI374,W1,ciencias_naturales,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,required_ftrl_processing,,,full,versioned_sha256_manifest_canonical,H1966P6CI374,1,179,178,0,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P6CI375,W1,ciencias_naturales,1966,6,MI LIBRO DE ESTUDIO DE LA NATURALEZA,required_ftrl_processing,,,full,versioned_sha256_manifest_canonical,H1966P6CI375,1,163,162,0,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P6ES376,W3,espanol_lengua,1966,6,MI CUADERNO DE TRABAJO DE LENGUA NACIONAL,required_ftrl_processing,,,full,direct_canonical,H1966P6ES376,1,195,194,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P6ES377,W3,espanol_lengua,1966,6,MI LIBRO DE LENGUA NACIONAL,required_ftrl_processing,,,full,direct_canonical,H1966P6ES377,1,243,242,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P6GE378,W6,geografia_atlas,1966,6,MI CUADERNO DE TRABAJO DE GEOGRAFÍA,required_ftrl_processing,,,full,direct_canonical,H1966P6GE378,1,131,130,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P6HI379,W10,integrados_multiarea,1966,6,MI CUADERNO DE TRABAJO DE HISTORIA Y CIVISMO,required_ftrl_processing,,,full,direct_canonical,H1966P6HI379,1,131,130,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P6HI380,W10,integrados_multiarea,1966,6,MI LIBRO DE HISTORIA Y CIVISMO,required_ftrl_processing,,,full,direct_canonical,H1966P6HI380,1,259,258,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P6MA381,W10,integrados_multiarea,1966,6,MI LIBRO DE ARITMÉTICA Y GEOMETRÍA,required_ftrl_processing,,,full,direct_canonical,H1966P6MA381,1,131,130,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1966P6MA382,W10,integrados_multiarea,1966,6,MI CUADERNO DE TRABAJO. ARITMÉTICA Y GEOMETRÍA,required_ftrl_processing,,,full,direct_canonical,H1966P6MA382,1,163,162,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P1CI058,W1,ciencias_naturales,1972,1,CIENCIAS NATURALES,required_ftrl_processing,,,full,direct_canonical,H1972P1CI058,1,99,98,0,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P1CI059,W10,integrados_multiarea,1972,1,"CIENCIAS NATURALES, CIENCIAS SOCIALES",required_ftrl_processing,,,full,direct_canonical,H1972P1CI059,1,131,130,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P1CI060,W4,ciencias_sociales,1972,1,CIENCIAS SOCIALES,required_ftrl_processing,,,full,direct_canonical,H1972P1CI060,1,85,84,0,validated,33033136922,455e0f21434162c4b77a0b5d52269b65512c486d,1,1,0,0,archival_complete,private_consolidation_2026-08-27,LTMD-U1 — corpus FTRL privado/W4 — Ciencias Sociales/run_33033136922__455e0f2__2026-08-26/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P1ES061,W3,espanol_lengua,1972,1,ESPAÑOL,required_ftrl_processing,,,full,direct_canonical,H1972P1ES061,1,225,224,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P1ES062,W3,espanol_lengua,1972,1,ESPAÑOL RECORTABLE,required_ftrl_processing,,,full,direct_canonical,H1972P1ES062,1,195,194,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P1MA063,W2,matematicas,1972,1,MATEMATICAS,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P2CI064,W1,ciencias_naturales,1972,2,CIENCIAS NATURALES,required_ftrl_processing,,,full,direct_canonical,H1972P2CI064,1,99,98,0,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P2CI065,W4,ciencias_sociales,1972,2,CIENCIAS SOCIALES,required_ftrl_processing,,,full,direct_canonical,H1972P2CI065,1,131,130,0,validated,33033136922,455e0f21434162c4b77a0b5d52269b65512c486d,1,1,0,0,archival_complete,private_consolidation_2026-08-27,LTMD-U1 — corpus FTRL privado/W4 — Ciencias Sociales/run_33033136922__455e0f2__2026-08-26/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P2ES066,W3,espanol_lengua,1972,2,ESPAÑOL,required_ftrl_processing,,,full,direct_canonical,H1972P2ES066,1,243,242,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P2ES067,W3,espanol_lengua,1972,2,ESPAÑOL EJERCICIOS,required_ftrl_processing,,,full,direct_canonical,H1972P2ES067,1,147,146,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P2ES068,W3,espanol_lengua,1972,2,ESPAÑOL LECTURA,required_ftrl_processing,,,full,direct_canonical,H1972P2ES068,1,169,168,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P2MA069,W2,matematicas,1972,2,MATEMÁTICAS,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P3CI070,W1,ciencias_naturales,1972,3,CIENCIAS NATURALES,required_ftrl_processing,,,full,direct_canonical,H1972P3CI070,1,147,146,0,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P3CI071,W10,integrados_multiarea,1972,3,CIENCIAS NATURALES-CIENCIAS SOCIALES,required_ftrl_processing,,,full,direct_canonical,H1972P3CI071,1,227,226,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P3CI072,W4,ciencias_sociales,1972,3,CIENCIAS SOCIALES,required_ftrl_processing,,,full,direct_canonical,H1972P3CI072,1,115,114,0,validated,33033136922,455e0f21434162c4b77a0b5d52269b65512c486d,1,1,0,0,archival_complete,private_consolidation_2026-08-27,LTMD-U1 — corpus FTRL privado/W4 — Ciencias Sociales/run_33033136922__455e0f2__2026-08-26/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P3ES073,W3,espanol_lengua,1972,3,ESPAÑOL,required_ftrl_processing,,,full,direct_canonical,H1972P3ES073,1,201,200,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P3ES074,W3,espanol_lengua,1972,3,ESPAÑOL LECTURAS,required_ftrl_processing,,,full,direct_canonical,H1972P3ES074,1,111,110,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P3ES075,W3,espanol_lengua,1972,3,ESPAÑOL EJERCICIOS Y LECTURAS,required_ftrl_processing,,,full,direct_canonical,H1972P3ES075,1,291,290,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P3MA076,W2,matematicas,1972,3,MATEMÁTICAS,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1972P4CI077,W1,ciencias_naturales,1972,4,CIENCIAS NATURALES,required_ftrl_processing,,,full,direct_canonical,H1972P4CI077,1,215,214,0,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
